date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_12,Distance_km_Vehicle_13,Distance_km_Vehicle_2,Distance_km_Vehicle_3,Distance_km_Vehicle_4,Distance_km_Vehicle_5,Distance_km_Vehicle_6,Distance_km_Vehicle_7,Distance_km_Vehicle_8,Distance_km_Vehicle_9
2026-01-13 09:00:00,5.808843256886626,5.96762756139993,5.7950769189883315,6.4675034563327065,6.32950726500926,7.358836722943359,10.31814376929704,8.036484184515983,5.0,4.615384615384615,4.422454161424358,5.810393317015568,6.0,7.602227982467746
2026-01-13 10:00:00,5.808843256886626,5.96762756139993,5.7950769189883315,6.4675034563327065,6.32950726500926,7.358836722943359,10.31814376929704,8.036484184515983,5.0,4.615384615384615,4.422454161424358,5.810393317015568,6.0,7.602227982467746
2026-01-13 11:00:00,5.808843256886626,5.96762756139993,5.7950769189883315,6.4675034563327065,6.32950726500926,7.358836722943359,10.31814376929704,8.036484184515983,5.0,4.615384615384615,4.422454161424358,5.810393317015568,6.0,7.602227982467746
2026-01-13 12:00:00,0.0,0.0,0.0,0.0,6.32950726500926,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.602227982467746
2026-01-13 13:00:00,8.42282272248561,0.0,6.4159780174513665,5.509354796135268,8.74074812786993,7.024344144627751,8.407376404612402,7.3058947131963485,5.454545454545454,4.137931034482759,0.0,5.345561851654322,0.0,7.2981388631690365
2026-01-13 14:00:00,8.42282272248561,7.104318525476107,6.4159780174513665,5.509354796135268,8.74074812786993,7.024344144627751,8.407376404612402,7.3058947131963485,5.454545454545454,4.137931034482759,7.960417490563846,5.345561851654322,5.454545454545454,7.2981388631690365
2026-01-13 15:00:00,8.42282272248561,7.104318525476107,6.4159780174513665,5.509354796135268,8.74074812786993,7.024344144627751,8.407376404612402,7.3058947131963485,5.454545454545454,4.137931034482759,7.960417490563846,5.345561851654322,5.454545454545454,7.2981388631690365
2026-01-13 16:00:00,8.42282272248561,7.104318525476107,6.4159780174513665,5.509354796135268,8.74074812786993,7.024344144627751,8.407376404612402,7.3058947131963485,5.454545454545454,4.137931034482759,7.960417490563846,5.345561851654322,5.454545454545454,7.2981388631690365
2026-01-13 17:00:00,8.42282272248561,7.104318525476107,6.4159780174513665,5.509354796135268,8.74074812786993,7.024344144627751,8.407376404612402,7.3058947131963485,5.454545454545454,4.137931034482759,7.960417490563846,5.345561851654322,5.454545454545454,7.2981388631690365
2026-01-13 18:00:00,0.0,7.104318525476107,6.4159780174513665,5.509354796135268,0.0,7.024344144627751,8.407376404612402,7.3058947131963485,5.454545454545454,4.137931034482759,7.960417490563846,5.345561851654322,5.454545454545454,7.2981388631690365
2026-01-13 19:00:00,0.0,0.0,6.4159780174513665,5.509354796135268,0.0,0.0,8.407376404612402,0.0,0.0,4.137931034482759,0.0,0.0,0.0,0.0
2026-01-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 05:00:00,0.0,0.0,0.0,0.0,4.285714285714286,6.767331677781675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 06:00:00,0.0,0.0,5.634178544030278,5.837750313378551,4.285714285714286,6.767331677781675,5.7699279093084685,0.0,0.0,7.283975071892782,0.0,8.632327048161601,6.281101230336713,0.0
2026-01-14 07:00:00,6.467769205439368,0.0,5.634178544030278,5.837750313378551,4.285714285714286,6.767331677781675,5.7699279093084685,6.705694662359552,0.0,7.283975071892782,0.0,8.632327048161601,6.281101230336713,0.0
2026-01-14 08:00:00,6.467769205439368,9.674855743636503,5.634178544030278,5.837750313378551,4.285714285714286,6.767331677781675,5.7699279093084685,6.705694662359552,10.46254500588533,7.283975071892782,11.9204401290027,8.632327048161601,6.281101230336713,8.856520809432348
2026-01-14 09:00:00,6.467769205439368,9.674855743636503,5.634178544030278,5.837750313378551,4.285714285714286,6.767331677781675,5.7699279093084685,6.705694662359552,10.46254500588533,7.283975071892782,11.9204401290027,8.632327048161601,6.281101230336713,8.856520809432348
2026-01-14 10:00:00,6.467769205439368,9.674855743636503,5.634178544030278,5.837750313378551,4.285714285714286,6.767331677781675,5.7699279093084685,6.705694662359552,10.46254500588533,7.283975071892782,11.9204401290027,8.632327048161601,6.281101230336713,8.856520809432348
2026-01-14 11:00:00,6.467769205439368,9.674855743636503,5.634178544030278,5.837750313378551,4.285714285714286,6.767331677781675,5.7699279093084685,6.705694662359552,10.46254500588533,7.283975071892782,11.9204401290027,8.632327048161601,6.281101230336713,8.856520809432348
2026-01-14 12:00:00,6.467769205439368,9.674855743636503,5.634178544030278,0.0,0.0,6.767331677781675,5.7699279093084685,6.705694662359552,0.0,7.283975071892782,11.9204401290027,0.0,0.0,0.0
2026-01-14 13:00:00,0.0,7.5716262341503064,0.0,6.0809899097693245,4.285714285714286,0.0,0.0,5.416137996521177,9.416290505296796,0.0,9.437015102127136,8.632327048161601,6.827283946018166,0.0
2026-01-14 14:00:00,5.721488143273287,7.5716262341503064,7.243943842324644,6.0809899097693245,4.285714285714286,11.39761124679019,8.503051655823006,5.416137996521177,9.416290505296796,7.283975071892782,9.437015102127136,8.632327048161601,6.827283946018166,6.16105795438772
2026-01-14 15:00:00,5.721488143273287,7.5716262341503064,7.243943842324644,6.0809899097693245,4.285714285714286,11.39761124679019,8.503051655823006,5.416137996521177,9.416290505296796,7.283975071892782,9.437015102127136,8.632327048161601,6.827283946018166,6.16105795438772
2026-01-14 16:00:00,5.721488143273287,7.5716262341503064,7.243943842324644,6.0809899097693245,4.285714285714286,11.39761124679019,8.503051655823006,5.416137996521177,9.416290505296796,7.283975071892782,9.437015102127136,8.632327048161601,6.827283946018166,6.16105795438772
2026-01-14 17:00:00,5.721488143273287,7.5716262341503064,7.243943842324644,6.0809899097693245,4.285714285714286,11.39761124679019,8.503051655823006,5.416137996521177,9.416290505296796,7.283975071892782,9.437015102127136,8.632327048161601,6.827283946018166,6.16105795438772
2026-01-14 18:00:00,5.721488143273287,7.5716262341503064,7.243943842324644,6.0809899097693245,4.285714285714286,0.0,8.503051655823006,5.416137996521177,0.0,7.283975071892782,9.437015102127136,8.632327048161601,6.827283946018166,6.16105795438772
2026-01-14 19:00:00,5.721488143273287,0.0,0.0,0.0,4.285714285714286,0.0,0.0,5.416137996521177,0.0,7.283975071892782,0.0,0.0,0.0,0.0
2026-01-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
