date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_2,Distance_km_Vehicle_3,Distance_km_Vehicle_4,Distance_km_Vehicle_5,Distance_km_Vehicle_6,Distance_km_Vehicle_7,Distance_km_Vehicle_8,Distance_km_Vehicle_9
2026-01-14 06:00:00,0.0,0.0,8.670994781459965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 07:00:00,0.0,0.0,8.670994781459965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 08:00:00,0.0,0.0,8.670994781459965,9.939848597549453,0.0,0.0,10.862514377238886,0.0,0.0,0.0,0.0,10.875882775487744
2026-01-14 09:00:00,9.652177267567344,0.0,8.670994781459965,9.939848597549453,0.0,10.555748642674144,10.862514377238886,0.0,0.0,0.0,4.7330878656884,10.875882775487744
2026-01-14 10:00:00,9.652177267567344,0.0,8.670994781459965,9.939848597549453,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,4.7330878656884,10.875882775487744
2026-01-14 11:00:00,9.652177267567344,15.741613344597614,8.670994781459965,9.939848597549453,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,4.7330878656884,10.875882775487744
2026-01-14 12:00:00,9.652177267567344,15.741613344597614,8.670994781459965,9.939848597549453,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,4.7330878656884,10.875882775487744
2026-01-14 13:00:00,9.652177267567344,15.741613344597614,8.670994781459965,9.939848597549453,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,4.7330878656884,10.875882775487744
2026-01-14 14:00:00,9.652177267567344,15.741613344597614,8.670994781459965,9.939848597549453,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,4.7330878656884,10.875882775487744
2026-01-14 15:00:00,9.652177267567344,15.741613344597614,8.670994781459965,9.939848597549453,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,4.7330878656884,10.875882775487744
2026-01-14 16:00:00,9.652177267567344,15.741613344597614,8.670994781459965,9.939848597549453,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,4.7330878656884,10.875882775487744
2026-01-14 17:00:00,9.652177267567344,15.741613344597614,8.670994781459965,9.939848597549453,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,4.7330878656884,10.875882775487744
2026-01-14 18:00:00,9.652177267567344,15.741613344597614,8.670994781459965,9.939848597549453,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,4.7330878656884,10.875882775487744
2026-01-14 19:00:00,9.652177267567344,15.741613344597614,8.670994781459965,0.0,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,10.870248512418575,9.936669665926297,0.0,10.875882775487744
2026-01-14 20:00:00,9.652177267567344,0.0,8.670994781459965,0.0,9.432342043648044,10.555748642674144,10.862514377238886,12.456853244167322,0.0,9.936669665926297,0.0,10.875882775487744
2026-01-14 21:00:00,9.652177267567344,0.0,0.0,0.0,9.432342043648044,10.555748642674144,10.862514377238886,0.0,0.0,9.936669665926297,0.0,0.0
2026-01-14 22:00:00,9.652177267567344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
