date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_10,Consumption_km_Vehicle_11,Consumption_km_Vehicle_2,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6,Consumption_km_Vehicle_7,Consumption_km_Vehicle_8,Consumption_km_Vehicle_9
2026-01-13 13:00:00,0.2707621508435815,0.3380752433986075,0.11242502400000001,0.15360767015918392,0.21443197528490038,0.2586876425496641,0.19910952663504963,0.4215247259284151,0.29064925496917915,0.3527668745950134,0.15137930979137243,0.182469170039396
2026-01-13 14:00:00,0.30191412796583617,0.1256132593826049,0.11242502400000001,0.2709010973267098,0.24917305013757765,0.38418084489691184,0.11242502400000001,0.36450014922559665,0.3885225539595383,0.11499447221757475,0.1654171998938691,0.505912608
2026-01-13 15:00:00,0.3820612607198422,0.16905321556842703,0.32079923482178635,0.41520442300185995,0.25496339254926415,0.1568375906123666,0.3120456406518269,0.11242502400000001,0.38353717450402736,0.27380165489529934,0.2314159040204519,0.4681531428802868
2026-01-13 16:00:00,0.377572675233088,0.16908033538026948,0.27747623791174086,0.1849899912696458,0.289381190459123,0.11242502400000001,0.11242502400000001,0.3068533031053103,0.2962818760393051,0.11242502400000001,0.28425484041071547,0.505912608
2026-01-13 17:00:00,0.11242502400000001,0.4658662267198152,0.505912608,0.1736976731571825,0.19446086673632715,0.40009428869927216,0.4093914308149738,0.11242502400000001,0.4431513890671356,0.20434230720813246,0.2840716208030847,0.4984525178422535
2026-01-13 18:00:00,0.11242502400000001,0.3393476952077281,0.505912608,0.23028989608035688,0.44958731102883565,0.2010967054881342,0.11242502400000001,0.11242502400000001,0.505912608,0.49929570153592806,0.20819935402857168,0.3070161905841919
2026-01-13 19:00:00,0.2948934394378047,0.20672047217770645,0.26054873967135905,0.27718512706598525,0.42702102598250796,0.4503073713058809,0.24694295889118775,0.1517768892414028,0.48182066703638626,0.12502985445128514,0.23880958753088247,0.11242502400000001
2026-01-13 20:00:00,0.0,0.11242502400000001,0.26633394562386015,0.35862639586079686,0.11242502400000001,0.0,0.11242502400000001,0.1810066699200619,0.0,0.2385564036800632,0.3264357099246425,0.0
2026-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40781746495053545,0.0
2026-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18860201119195127,0.0
2026-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 06:00:00,0.0,0.0,0.24002794347908527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 07:00:00,0.0,0.0,0.38078591126344324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 08:00:00,0.0,0.0,0.4053639314803515,0.23903555686028896,0.0,0.0,0.23971757258427684,0.0,0.0,0.0,0.0,0.3112747474618229
2026-01-14 09:00:00,0.3825640175300815,0.0,0.14173275228271512,0.11024750000000001,0.0,0.13578485683689076,0.3017568381523028,0.0,0.0,0.0,0.1902428490197543,0.22384551202770428
2026-01-14 10:00:00,0.3552408623592785,0.0,0.23310394054972983,0.4961137500000001,0.23884085272543729,0.11024750000000001,0.3592869844327742,0.11024750000000001,0.4961137500000001,0.28417809633993646,0.24985236798347282,0.3222778560809827
2026-01-14 11:00:00,0.3097016607754286,0.11024750000000001,0.4961137500000001,0.3695220065174791,0.14578240620602212,0.11024750000000001,0.22396554098292973,0.16761408107382153,0.4961137500000001,0.2227395487226371,0.35132921631515557,0.11024750000000001
2026-01-14 12:00:00,0.16423101314381594,0.11024750000000001,0.19632128706774643,0.14402745330178834,0.4961137500000001,0.11024750000000001,0.11024750000000001,0.1784042540954715,0.22987410133591446,0.41022098559092673,0.4961137500000001,0.16982934546651396
2026-01-14 13:00:00,0.32589083672109254,0.4961137500000001,0.3750096326817205,0.36583115398044963,0.15819638059667532,0.11024750000000001,0.18433805237676756,0.32390413798471956,0.2965770355455977,0.34471491017705136,0.3856888761984922,0.4680111300522449
2026-01-14 14:00:00,0.11024750000000001,0.4235349200800212,0.11024750000000001,0.17670264768729332,0.3890780539820925,0.33266361162931,0.2733489676713829,0.2336532226329783,0.33092459492383147,0.36442425698180647,0.4762608500330267,0.24440971849834855
2026-01-14 15:00:00,0.17603687999193315,0.2040129598928989,0.47215534843908624,0.3375461130992449,0.41486299876422356,0.11024750000000001,0.2985904944017631,0.3913600209723033,0.2714362307854468,0.20512393542347493,0.31874070129270393,0.2605572218713876
2026-01-14 16:00:00,0.13863388928587042,0.1453286131853921,0.3585759022380508,0.2168403118175546,0.11024750000000001,0.3334998826980168,0.2628497347585441,0.14873723998373123,0.2778106199159118,0.468605856564287,0.23388605567074264,0.3399938958011409
2026-01-14 17:00:00,0.22399626218342128,0.2551998777789908,0.3503192981361209,0.2175824559894293,0.16614260995343574,0.1778943113140904,0.27779934335730766,0.4961137500000001,0.3429068557090726,0.16296141855479299,0.11024750000000001,0.18693661327830127
2026-01-14 18:00:00,0.4961137500000001,0.18256637984237792,0.46347701205261405,0.32609274262874915,0.24346616899210918,0.33344967436206907,0.11024750000000001,0.3134388418611695,0.18991928099477737,0.2988234460634997,0.1613659751282541,0.37843871199778395
2026-01-14 19:00:00,0.11024750000000001,0.4257490596022258,0.40160989846248535,0.0,0.11024750000000001,0.15573087545287037,0.3426835296945407,0.27766291433992457,0.32476866449096775,0.4961137500000001,0.0,0.2312439234653759
2026-01-14 20:00:00,0.31494901201179887,0.0,0.1136047540871095,0.0,0.2986634548116354,0.3684466021162769,0.3251144404135189,0.4349160760079394,0.0,0.21779826744177366,0.0,0.29507494348761454
2026-01-14 21:00:00,0.11024750000000001,0.0,0.0,0.0,0.18144757214783527,0.3978642001802526,0.1956637067106,0.0,0.0,0.46857881943036894,0.0,0.0
2026-01-14 22:00:00,0.14065519407000793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
